name,rating,atnm,region_name,outdoor_swimming_pool,restaurant,excellent_breakfast,free_parking,free_wifi,fitness_center,breakfast,bar,very_good_breakfast,indoor_swimming_pool,spa,3_swimming_pools,2_swimming_pools,4_swimming_pools,room_service,beachfront,private_beach_area,wifi_in_all_areas
Lake River Lodge,10,Hotels,Arkansas,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cozy Murfreesboro Home Near Local Attractions!,1,Vacation Homes,Arkansas,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Extended Stay America Suites - Little Rock - Financial Centre Parkway,5.8,Hotels,Arkansas,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
FairBridge Inn Express Stuttgart,7,Motels,Arkansas,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Hampton Inn Mountain Home,7.2,Hotels,Arkansas,0,0,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0
Courtyard by Marriott Fayetteville,9,Hotels,Arkansas,0,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0
Super 8 by Wyndham Texarkana AR,5.4,Motels,Arkansas,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Edgewater Resort Cottage #1,9.2,Country Houses,Arkansas,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0
Red Carpet Inn,6.2,Motels,Arkansas,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
Historic Home Near Downtown Little Rock!,10,Vacation Homes,Arkansas,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
TownePlace Suites by Marriott Fayetteville N / Springdale,8.8,Hotels,Arkansas,1,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0
Home2 Suites by Hilton Little Rock West,8.4,Hotels,Arkansas,0,0,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0
Pioneer INN,6.8,Hotels,Arkansas,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Secluded White River Haven Near Devils Knob!,10,Vacation Homes,Arkansas,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Waterfront Lake Dardanelle Home with Dock and Fire Pit,5.5,Vacation Homes,Arkansas,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Secluded Studio 1 mi to Thorncrown Chapel,8.2,Vacation Homes,Arkansas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Empress of Little Rock,9.7,Bed and Breakfasts,Arkansas,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
All Seasons Inn,8.5,Bed and Breakfasts,Arkansas,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Updated Fayetteville Home Less Than 2 Miles to UArk!,9,Vacation Homes,Arkansas,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Red Roof Inn Fort Smith Downtown,6.6,Motels,Arkansas,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Hot Springs Cabin Rental 2 Mi to Lake Hamilton!,10,Vacation Homes,Arkansas,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
The Victoria Bed & Breakfast,9.6,Bed and Breakfasts,Arkansas,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0
"Lake Hamilton Family Escape with Kayaks, Dock, Grill",9.3,Vacation Homes,Arkansas,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Entire Townhouse With Kitchen And Laundry In Unit,10,Apartments,Arkansas,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Angel at Rose Hall,9.2,Hotels,Arkansas,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0
Budget Inn,8,Inns,Arkansas,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0
Lake House with Deck on Crown Lake near Ozark Forest,10,Vacation Homes,Arkansas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lakeside Loft,10,Vacation Homes,Arkansas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chateaus at St Clair in Downtown Little Rock,9.8,Apartments,Arkansas,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Comfort Inn & Suites Fort Smith I-540,8.2,Hotels,Arkansas,1,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0
"Unique, Lakefront Corner Condo With 2 En Suite BRs",9.7,Apartments,Arkansas,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
"Wooded, Quiet Cottage, Very close to the Back 40",9.6,Vacation Homes,Arkansas,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Thurman's Lodge,6.8,Motels,Arkansas,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
Econo Lodge Inn & Suites,6.3,Hotels,Arkansas,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0
Beaver Lake Cottages,9.2,Resorts,Arkansas,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
Cozy 3-bedroom Cabin in the Woods - Hot Tub,10,Vacation Homes,Arkansas,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
Greers Ferry Condo with Easy Access to the Lake!,9.5,Apartments,Arkansas,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
The Dreamcatcher Mountain View Cabin with Deck!,9.3,Vacation Homes,Arkansas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Econo Lodge Inn & Suites Pritchard Road North Little Rock,6.2,Hotels,Arkansas,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Omaha Apartment with Yard - 15 Miles to Branson,8.9,Apartments,Arkansas,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Dream Catcher,10,Vacation Homes,Arkansas,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
66 - The Main House,9,Vacation Homes,Arkansas,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Cozy Heber Springs Cabin with Deck and Dock!,10,Apartments,Arkansas,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Hot Springs Getaway Walk to Oaklawn Casino!,8.2,Vacation Homes,Arkansas,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Days Inn by Wyndham Jonesboro AR,4.5,Motels,Arkansas,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0
Eureka Springs Heritage Motel,8.3,Hotels,Arkansas,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
Americas Best Value Inn and Suites Little Rock,5.6,Motels,Arkansas,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Glass Cabin,10,Vacation Homes,Arkansas,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Central Fayetteville Home Near Attractions!,10,Vacation Homes,Arkansas,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Tru By Hilton Little Rock West,8.7,Hotels,Arkansas,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0
Four Points Bentonville,8,Hotels,Arkansas,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0
"Mount Ida Condo with 2 Decks, Walk to Lake Ouachita",9.2,Apartments,Arkansas,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Evening Shade Inn,9.6,Inns,Arkansas,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0
Cherokee Mountain log Cabins,8.8,Hotels,Arkansas,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
All Seasons Treehouse Village,9.1,Bed and Breakfasts,Arkansas,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Quality Suites Maumelle - Little Rock NW,7.6,Hotels,Arkansas,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Cortez Townhouse Unit 0062,10,Vacation Homes,Arkansas,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
Econo Lodge Inn & Suites Little Rock SW,8.1,Hotels,Arkansas,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Alpine Lodge,8.2,Motels,Arkansas,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
Ramble On,9,Vacation Homes,Arkansas,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Residence Inn by Marriott Springdale,8.1,Hotels,Arkansas,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0
Spacious Penthouse with Stunning Lakefront Views!,9.2,Apartments,Arkansas,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Staybridge Suites Rogers - Bentonville, an IHG Hotel",7.1,Hotels,Arkansas,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0
Heavenly Heber Springs Hideaway Fish and Hike!,9.8,Vacation Homes,Arkansas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Candlewood Suites West Little Rock, an IHG Hotel",7.6,Hotels,Arkansas,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0
Cabin Close to Branson and Table Rock Lake!,9.6,Vacation Homes,Arkansas,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
TownePlace Suites by Marriott Hot Springs,8.9,Hotels,Arkansas,1,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0
Wonderful Little Rock Apartments,6.7,Apartments,Arkansas,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0
Cozy Hot Springs Village Lodge - Near Lake Desoto!,9.6,Vacation Homes,Arkansas,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0
Retreat on Lake Hamilton with Sunroom and Dock!,8.5,Vacation Homes,Arkansas,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Primrose Cottage - Private Lake, Hot Tub, ATV Trails",10,Vacation Homes,Arkansas,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Quaint Hot Springs Condo on Lake Hamilton!,9.4,Apartments,Arkansas,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Bentonville House with Bike Storage and Game Room,9,Vacation Homes,Arkansas,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Regency Inn Eureka Springs,8.5,Motels,Arkansas,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Spacious Hot Springs Home with Dock on Lake Hamilton,10,Vacation Homes,Arkansas,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Lake Haven Cottage On Lake Hamilton,9.7,Vacation Homes,Arkansas,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Fayetteville Condo - 2 Blocks to Dickson Street!,7.5,Apartments,Arkansas,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Extended Stay America Select Suites - Springdale,4.5,Hotels,Arkansas,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Le Jambon-Walk to Bud Walton,10,Vacation Homes,Arkansas,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Kirby Getaway with Patio half Mi North of Lake Greeson!,9.5,Vacation Homes,Arkansas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Private Luxury Suite with Hot Tub Downtown Eureka Springs,9.9,Apartments,Arkansas,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
"Riverfront Retreat with Game Room, Large Deck and Grill",7.8,Vacation Homes,Arkansas,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
Delta Hotels by Marriott Little Rock West,7.6,Hotels,Arkansas,0,1,0,1,0,1,1,1,0,0,1,0,1,0,1,0,0,0
Hot Springs Haven about half Mi to Northwood Trails!,8.6,Vacation Homes,Arkansas,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
Hot Springs Retreat with Patio on Lake Hamilton!,8.9,Apartments,Arkansas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hampton Inn Jonesboro,8.4,Hotels,Arkansas,1,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0
Lake Lucerne - Nauti or Nice #9,10,Vacation Homes,Arkansas,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Sunny Hot Springs Hotspot at North Shore Condos!,9,Apartments,Arkansas,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Heartstone Inn,9.6,Bed and Breakfasts,Arkansas,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
"Studio 6-Little Rock, AR - West",6.1,Hotels,Arkansas,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
Contemporary DWTN Townhome *Free Parking*,10,Vacation Homes,Arkansas,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Fayetteville Home Near University of Arkansas!,10,Vacation Homes,Arkansas,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Hilltop Hot Springs Log Cabin with Hot Tub and Grill!,9.5,Vacation Homes,Arkansas,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
Creekside Hideaway with Fire Pit and Creek Access!,9.7,Vacation Homes,Arkansas,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
The Hub,7,Vacation Homes,Arkansas,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Lodge at OZK Ranch- Incredible mountaintop cabin with hot tub and views,8.5,Vacation Homes,Arkansas,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
Quaint Diamond City Studio - Walk to Lake!,10,Apartments,Arkansas,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Lakefront Hot Springs Home with Furnished Deck!,10,Vacation Homes,Arkansas,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
The Charming Canary Condo,10,Apartments,Arkansas,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
Magellan House Unit 0913,8.3,Vacation Homes,Arkansas,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
Rodeway Inn Hot Springs,7.9,Motels,Arkansas,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0
Hallmarc Inn & Suites of West Memphis,5.2,Hotels,Arkansas,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Aldaya Townhouse Unit 404,7.5,Vacation Homes,Arkansas,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
Quality Inn & Suites I-40 East,7.3,Hotels,Arkansas,1,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0
Little Red River Cabin 1 Mi to Sugarloaf Mtn!,8.3,Vacation Homes,Arkansas,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
WheelHaus on Monroe Next to Trails,10,Vacation Homes,Arkansas,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Texaco Bungalow,10,Hotels,Arkansas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Homewood Suites by Hilton Little Rock Downtown,8.2,Hotels,Arkansas,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0
Home2 Suites By Hilton Hot Springs,8.3,Hotels,Arkansas,1,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0
Secluded 1 story cabin Pool WiFi smart TVs,9.3,Vacation Homes,Arkansas,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ARK SUITES,2,Hotels,Arkansas,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Hampton Inn & Suites by Hilton in Hot Springs, Arkansas",8.2,Hotels,Arkansas,1,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0
The Pink House on Main - Lower,8,Apartments,Arkansas,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Badalona House Unit 0114,9,Vacation Homes,Arkansas,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
Super 8 by Wyndham Fort Smith,5.1,Hotels,Arkansas,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Boho Modern Townhome with POOL,10,Vacation Homes,Arkansas,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Hampton Inn Texarkana,8.5,Hotels,Arkansas,1,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0
Lovely Hot Springs Escape with Deck and Hot Tub!,9,Vacation Homes,Arkansas,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
Stone Wall Mountain,8,Vacation Homes,Arkansas,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"Studio with Deck, Near Thorncrown Chapel and Lakes",9.3,Vacation Homes,Arkansas,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Extended Stay America Select Suites - Little Rock - Southwest,5.2,Hotels,Arkansas,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Picturesque Little Rock Apartments,8.3,Apartments,Arkansas,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0
Sunset-View Resort Condo on Lake Hamilton!,9.5,Apartments,Arkansas,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
The Gables Inn,9.3,Bed and Breakfasts,Arkansas,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Americas Best Value Inn & Suites - Little Rock - Maumelle,7.7,Motels,Arkansas,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Remarkable Hot Springs Condo with Lake Views!,9.4,Apartments,Arkansas,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
The Driftwood,7.7,Vacation Homes,Arkansas,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Super 8 by Wyndham Bentonville,6.4,Motels,Arkansas,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
The Crystal House with Sunroom and Golf Green Views!,9.5,Vacation Homes,Arkansas,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0
Secluded Cabin in the Woods! 2 story,8.7,Vacation Homes,Arkansas,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Lakefront Greers Ferry Cabin with Covered Boat Slip!,10,Vacation Homes,Arkansas,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Hilton Garden Inn and Fayetteville Convention Center,8.3,Hotels,Arkansas,0,1,0,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0
Luxury Greers Ferry Cabin with Large Deck and Fire Pit,9.8,Vacation Homes,Arkansas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4BR Home in the Heart of Hillcrest,10,Vacation Homes,Arkansas,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Wagner Inn,6.8,Motels,Arkansas,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Kings Inn Hot Springs,7.3,Motels,Arkansas,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
The House with the Orange KIA,10,Vacation Homes,Arkansas,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Lakefront Hot Springs Condo with Balcony and Boat Slip,10,Apartments,Arkansas,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Days Inn by Wyndham Blytheville,4.9,Motels,Arkansas,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
"Riverfront Getaway with Treehouse, Kayaks and Deck!",10,Vacation Homes,Arkansas,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
Tiffany's Bed and Breakfast,10,Bed and Breakfasts,Arkansas,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Hot Springs Condo on Lake Hamilton with Pool Access,9.4,Apartments,Arkansas,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Days Inn & Suites by Wyndham Bentonville,3.6,Motels,Arkansas,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Uptown Hot Springs Cottage 1 By Bathhouse Row,10,Vacation Homes,Arkansas,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Lakefront Hot Springs Home with Updated Deck and Dock!,9,Vacation Homes,Arkansas,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Residence Inn by Marriott Fort Smith,7.6,Hotels,Arkansas,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Cinnamon Valley,9.8,Vacation Homes,Arkansas,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
Lakehouse has Spectacular View plus Easy Access!,10,Apartments,Arkansas,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0
"Cabin in the woods WIFI, 1 story",9.4,Vacation Homes,Arkansas,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Waterfront Home with 2 Kayaks, Dock, Boat Slip!",9.8,Vacation Homes,Arkansas,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
OZK Trail House,10,Vacation Homes,Arkansas,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Continental Inn & Suites Conway,6.1,Motels,Arkansas,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Fisherman-Friendly Bull Shoals Escape on Lakefront,9,Vacation Homes,Arkansas,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Beaver Lake Retreat,8.5,Vacation Homes,Arkansas,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Oak Crest - The Chateau Treehouse 11,10,Hotels,Arkansas,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Coulter Farmstead,10,Bed and Breakfasts,Arkansas,0,1,0,1,1,0,1,0,0,0,1,0,1,0,1,0,0,0
OYO Hotel Texarkana Trinity AR Hwy I-30,4.5,Hotels,Arkansas,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Lopez House Unit 921,9,Vacation Homes,Arkansas,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
Scenic Retreat Half Mi to Table Rock Lake!,10,Vacation Homes,Arkansas,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Stylish Resort Condo with Boat Slip on Lake Hamilton!,9.5,Apartments,Arkansas,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Quaint Home with Grill-10Mi to Hot Springs Natl Park,10,Vacation Homes,Arkansas,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"The Burgundy Hotel, Tapestry Collection by Hilton",9,Hotels,Arkansas,0,0,0,1,1,1,1,1,0,0,1,0,0,0,1,0,0,0
Stunning Hot Springs Condo on Lake Hamilton!,9.6,Apartments,Arkansas,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0
Waterfront Hot Springs Condo with Pool Access!,9.3,Apartments,Arkansas,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
Peace in the Valley condo,9,Apartments,Arkansas,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Charming Hot Springs Home - Fully Fenced Yard,8,Vacation Homes,Arkansas,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Beautiful Ozark Oasis with Deck Walk to Beaver Lake,10,Vacation Homes,Arkansas,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Homewood Suites by Hilton Fayetteville,8.5,Hotels,Arkansas,0,0,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0
Residence Inn by Marriott Little Rock,7.9,Hotels,Arkansas,1,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0
3 BR Spacious and Stylish Home Near Downtown,8.3,Vacation Homes,Arkansas,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Courtyard by Marriott Bentonville,7.9,Hotels,Arkansas,0,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0
Bridgeford House,9.1,Vacation Homes,Arkansas,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Lakefront Hot Springs Retreat with Deck and Boat Dock!,8.3,Vacation Homes,Arkansas,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
Hotel Hale,9.1,Hotels,Arkansas,0,1,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0
Mountain View Escape - 1 Mile to White River!,9.8,Apartments,Arkansas,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Pet-Friendly Cabot Cabin with Fenced Yard!,9,Vacation Homes,Arkansas,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Journey Inn Marion,4.8,Motels,Arkansas,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0
Days Inn by Wyndham Eureka Springs,8.5,Hotels,Arkansas,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
Luxury Hot Springs Oasis on Lake with Private Dock!,9.3,Vacation Homes,Arkansas,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
Harken Lodge,9.2,Hotels,Arkansas,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Greers Ferry Lakefront Home with Deck and Boat Slips!,10,Vacation Homes,Arkansas,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Waterfront Family Retreat with Fire Pit and Canoe,9,Vacation Homes,Arkansas,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
CJs Crooked Hideaway - Secluded Retreat!,10,Vacation Homes,Arkansas,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
The Sinatra,10,Vacation Homes,Arkansas,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Updated Hot Springs Home about 6 Mi to Natl Park,9.2,Vacation Homes,Arkansas,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Holiday Island Beaver Lake Escape with Views!,9.7,Vacation Homes,Arkansas,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Piedmont House - Room with a View Suite,10,Vacation Homes,Arkansas,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3 BR Amazing & Spacious Fully Fenced Home,10,Vacation Homes,Arkansas,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Romantic Eureka Springs Cabin with Fireplace!,8.8,Apartments,Arkansas,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0
"Brooklynn's Bay, Elegant Lakefront Condo Retreat",10,Apartments,Arkansas,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
The Sunnyside,10,Vacation Homes,Arkansas,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Candlewood Suites North Little Rock, an IHG Hotel",8,Hotels,Arkansas,0,0,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0
Renovated 1930s Cottage 4 Less Than 1 Mi to Natl Park,9.9,Vacation Homes,Arkansas,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Relax at 19 - King Suite,10,Vacation Homes,Arkansas,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
